block,feature_set,n_features,feature_cols,zone,C,n,auc,auc_ci_lo,auc_ci_hi,ref_auc,delta_vs_ref,ci_strictly_above_ref,ci_strictly_below_ref,candidate_revision
A_mu,mu{3.00},1,nuts_D_3.00,tz,0.1,68,0.9020979020979021,0.8097902097902099,0.9717631826741997,0.937062937062937,-0.03496503496503489,False,False,False
A_mu,mu{3.00},1,nuts_D_3.00,tz,1.0,68,0.9020979020979021,0.8120276580459771,0.9735849056603773,0.9370629370629371,-0.034965034965035,False,False,False
A_mu,mu{3.00},1,nuts_D_3.00,tz,10.0,68,0.9020979020979021,0.8149920255183414,0.969963877688172,0.9272727272727272,-0.025174825174825166,False,False,False
A_mu,mu{3.00},1,nuts_D_3.00,pooled,0.1,149,0.8662844036697248,0.7931004234724743,0.9265768259518259,0.9011467889908257,-0.034862385321100864,False,False,False
A_mu,mu{3.00},1,nuts_D_3.00,pooled,1.0,149,0.8662844036697248,0.7962940065322611,0.9242486706631444,0.8986238532110091,-0.032339449541284315,False,False,False
A_mu,mu{3.00},1,nuts_D_3.00,pooled,10.0,149,0.8662844036697248,0.7938337213369183,0.9263596394291488,0.8963302752293578,-0.03004587155963301,False,False,False
A_mu,mu{20.00},1,nuts_D_20.00,pz,0.1,81,0.5185185185185186,0.3756880053908356,0.6664110666067562,0.934156378600823,-0.4156378600823044,False,True,False
A_mu,mu{20.00},1,nuts_D_20.00,pz,1.0,81,0.5185185185185186,0.37035856009070295,0.6585596630893736,0.9327846364883402,-0.4142661179698216,False,True,False
A_mu,mu{20.00},1,nuts_D_20.00,pz,10.0,81,0.5185185185185186,0.3753192436040044,0.6615268427224948,0.9286694101508915,-0.41015089163237295,False,True,False
A_mu,mu{20.00},1,nuts_D_20.00,tz,0.1,68,0.5454545454545454,0.33893614753224593,0.7482796573411408,0.937062937062937,-0.39160839160839156,False,True,False
A_mu,mu{20.00},1,nuts_D_20.00,tz,1.0,68,0.5454545454545454,0.344921875,0.744075235109718,0.9370629370629371,-0.39160839160839167,False,True,False
A_mu,mu{20.00},1,nuts_D_20.00,tz,10.0,68,0.5454545454545454,0.3492295933290288,0.7484297787511232,0.9272727272727272,-0.38181818181818183,False,True,False
A_mu,mu{20.00},1,nuts_D_20.00,pooled,0.1,149,0.5405963302752294,0.4275850536655663,0.6420930544381872,0.9011467889908257,-0.3605504587155963,False,True,False
A_mu,mu{20.00},1,nuts_D_20.00,pooled,1.0,149,0.5405963302752294,0.4357348685796962,0.6525427506808261,0.8986238532110091,-0.3580275229357798,False,True,False
A_mu,mu{20.00},1,nuts_D_20.00,pooled,10.0,149,0.5405963302752294,0.4262254750375628,0.6540241949762516,0.8963302752293578,-0.35573394495412847,False,True,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",pz,0.1,81,0.9026063100137174,0.8129562965769862,0.9670180341927802,0.934156378600823,-0.03155006858710563,False,False,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",pz,1.0,81,0.8998628257887518,0.8112956723569932,0.9760146217338173,0.9327846364883402,-0.03292181069958844,False,False,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",pz,10.0,81,0.8991769547325101,0.8031610275689224,0.9737793763613436,0.9286694101508915,-0.029492455418381414,False,False,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",tz,0.1,68,0.9342657342657342,0.8419435736677116,0.9942359196919047,0.937062937062937,-0.002797202797202747,False,False,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",tz,1.0,68,0.932867132867133,0.8517065390749601,0.9933920976684134,0.9370629370629371,-0.00419580419580412,False,False,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",tz,10.0,68,0.9286713286713286,0.8389638084007188,0.9958431603773585,0.9272727272727272,0.0013986013986013734,False,False,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",pooled,0.1,149,0.8986238532110091,0.8332557644660137,0.9552006628980313,0.9011467889908257,-0.0025229357798165486,False,False,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",pooled,1.0,149,0.8988532110091744,0.8271524171137004,0.9559703165453347,0.8986238532110091,0.0002293577981652417,False,False,False
A_mu,"mu{0.25,0.50}",2,"nuts_D_0.25,nuts_D_0.50",pooled,10.0,149,0.8956422018348624,0.8195577404447868,0.9543953634085214,0.8963302752293578,-0.0006880733944953921,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",pz,0.1,81,0.9156378600823045,0.8433533724340175,0.9714989751627683,0.934156378600823,-0.01851851851851849,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",pz,1.0,81,0.9163237311385459,0.8257926034538938,0.9766192119643371,0.9327846364883402,-0.016460905349794275,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",pz,10.0,81,0.9135802469135803,0.823075208513086,0.9797687694614232,0.9286694101508915,-0.015089163237311243,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",tz,0.1,68,0.9272727272727274,0.8238848194847604,1.0,0.937062937062937,-0.009790209790209614,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",tz,1.0,68,0.9300699300699302,0.8188507718696397,1.0,0.9370629370629371,-0.006993006993006867,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",tz,10.0,68,0.9216783216783218,0.8121693121693122,0.9960367904223837,0.9272727272727272,-0.005594405594405494,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",pooled,0.1,149,0.9036697247706421,0.8370616120774421,0.9575403499165623,0.9011467889908257,0.0025229357798164376,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",pooled,1.0,149,0.9064220183486239,0.8362259982945189,0.9631933952082884,0.8986238532110091,0.0077981651376147765,False,False,False
A_mu,"mu{0.25,0.75}",2,"nuts_D_0.25,nuts_D_0.75",pooled,10.0,149,0.905275229357798,0.8406023466414972,0.9623826185258135,0.8963302752293578,0.008944954128440208,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",pz,0.1,81,0.924554183813443,0.847446949602122,0.9790258945230272,0.934156378600823,-0.009602194787380003,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",pz,1.0,81,0.9279835390946503,0.8532210334909914,0.9825573192239859,0.9327846364883402,-0.004801097393689946,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",pz,10.0,81,0.921124828532236,0.8386802643963378,0.9854827207257764,0.9286694101508915,-0.007544581618655566,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",tz,0.1,68,0.9300699300699301,0.8136930311068242,1.0,0.937062937062937,-0.006993006993006867,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",tz,1.0,68,0.9314685314685314,0.8263840876105026,1.0,0.9370629370629371,-0.005594405594405716,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",tz,10.0,68,0.9244755244755244,0.8139880432067932,1.0,0.9272727272727272,-0.002797202797202858,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",pooled,0.1,149,0.9128440366972477,0.8471926920324281,0.9633081869111281,0.9011467889908257,0.011697247706421998,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",pooled,1.0,149,0.9137614678899082,0.845891878739817,0.967840293175659,0.8986238532110091,0.01513761467889907,False,False,False
A_mu,"mu{0.25,1.00}",2,"nuts_D_0.25,nuts_D_1.00",pooled,10.0,149,0.9105504587155963,0.841637212494214,0.9664627574002574,0.8963302752293578,0.014220183486238436,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",pz,0.1,81,0.9176954732510288,0.8471428571428572,0.9739456202233979,0.934156378600823,-0.016460905349794164,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",pz,1.0,81,0.9211248285322359,0.846111111111111,0.9761174014613052,0.9327846364883402,-0.011659807956104329,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",pz,10.0,81,0.9156378600823045,0.8341468502294536,0.9784458506041098,0.9286694101508915,-0.013031550068587028,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",tz,0.1,68,0.9062937062937063,0.7913715420997635,0.9910714285714285,0.937062937062937,-0.03076923076923066,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",tz,1.0,68,0.9216783216783216,0.8206526397818041,0.9931105181536216,0.9370629370629371,-0.015384615384615441,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",tz,10.0,68,0.9216783216783218,0.8121569814366424,0.994232987312572,0.9272727272727272,-0.005594405594405494,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",pooled,0.1,149,0.8999999999999999,0.834393436578171,0.9557340019309979,0.9011467889908257,-0.0011467889908257645,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",pooled,1.0,149,0.8981651376146789,0.8274903863303188,0.9567454268292682,0.8986238532110091,-0.0004587155963302614,False,False,False
A_mu,"mu{0.25,1.50}",2,"nuts_D_0.25,nuts_D_1.50",pooled,10.0,149,0.8965596330275228,0.8178575747902987,0.9541192705217094,0.8963302752293578,0.00022935779816501967,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",pz,0.1,81,0.8566529492455418,0.7458522109559256,0.9502923976608186,0.934156378600823,-0.0775034293552812,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",pz,1.0,81,0.8587105624142661,0.7384602425876011,0.9522919371483738,0.9327846364883402,-0.07407407407407407,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",pz,10.0,81,0.855281207133059,0.7423065253087742,0.9567460664335663,0.9286694101508915,-0.07338820301783255,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",tz,0.1,68,0.8685314685314685,0.7185082476559439,0.9888322884012539,0.937062937062937,-0.06853146853146852,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",tz,1.0,68,0.8601398601398602,0.7144237140610961,0.986773607748184,0.9370629370629371,-0.07692307692307687,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",tz,10.0,68,0.8377622377622378,0.6544098883572568,0.9832167832167832,0.9272727272727272,-0.08951048951048945,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",pooled,0.1,149,0.8552752293577981,0.76114355556322,0.9365759989675966,0.9011467889908257,-0.04587155963302758,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",pooled,1.0,149,0.8545871559633027,0.7602510683760684,0.9314745884420818,0.8986238532110091,-0.044036697247706424,False,False,False
A_mu,"mu{0.25,2.00}",2,"nuts_D_0.25,nuts_D_2.00",pooled,10.0,149,0.8536697247706422,0.7546343130553658,0.9320521944842597,0.8963302752293578,-0.04266055045871564,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",pz,0.1,81,0.934156378600823,0.8619335927310668,0.9819500338371306,0.934156378600823,0.0,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",pz,1.0,81,0.9327846364883402,0.8604993261455525,0.9838798176910483,0.9327846364883402,0.0,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",pz,10.0,81,0.9286694101508915,0.8421015826278984,0.985188679245283,0.9286694101508915,0.0,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",tz,0.1,68,0.937062937062937,0.841351116894383,0.9949685534591195,0.937062937062937,0.0,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",tz,1.0,68,0.9370629370629371,0.850689460915025,0.9936236543062201,0.9370629370629371,0.0,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",tz,10.0,68,0.9272727272727272,0.828892070979335,0.9925698916861827,0.9272727272727272,0.0,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",pooled,0.1,149,0.9011467889908257,0.8320848889965382,0.9526183681756301,0.9011467889908257,0.0,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",pooled,1.0,149,0.8986238532110091,0.8311262822886163,0.9563839834699911,0.8986238532110091,0.0,False,False,False
A_mu,"mu{0.25,3.00}",2,"nuts_D_0.25,nuts_D_3.00",pooled,10.0,149,0.8963302752293578,0.8246527533787741,0.956417748917749,0.8963302752293578,0.0,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",pz,0.1,81,0.8532235939643346,0.7363232457197973,0.9600079365079365,0.934156378600823,-0.08093278463648845,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",pz,1.0,81,0.8573388203017832,0.7434161714770798,0.951654726703483,0.9327846364883402,-0.07544581618655699,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",pz,10.0,81,0.8559670781893004,0.7365949697109118,0.9588959359605911,0.9286694101508915,-0.07270233196159115,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",tz,0.1,68,0.862937062937063,0.6860772424792387,0.9874213836477987,0.937062937062937,-0.07412587412587401,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",tz,1.0,68,0.8615384615384616,0.6898506944444445,0.9838714008523614,0.9370629370629371,-0.0755244755244755,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",tz,10.0,68,0.8601398601398602,0.6809729064039407,0.9875120192307693,0.9272727272727272,-0.06713286713286704,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",pooled,0.1,149,0.8509174311926605,0.7519490200166806,0.9322984417344173,0.9011467889908257,-0.050229357798165175,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",pooled,1.0,149,0.8509174311926606,0.7497869468333616,0.9356019440493123,0.8986238532110091,-0.047706422018348515,False,False,False
A_mu,"mu{0.25,20.00}",2,"nuts_D_0.25,nuts_D_20.00",pooled,10.0,149,0.8495412844036697,0.7587571839080459,0.9378223803071363,0.8963302752293578,-0.046788990825688104,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",pz,0.1,81,0.7784636488340193,0.6677589385922719,0.8694125271280444,0.934156378600823,-0.1556927297668037,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",pz,1.0,81,0.7770919067215363,0.6677271060971572,0.8834398883009994,0.9327846364883402,-0.15569272976680393,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",pz,10.0,81,0.7791495198902605,0.6671282425043257,0.8826014762771645,0.9286694101508915,-0.14951989026063106,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",tz,0.1,68,0.8237762237762238,0.6698165869218501,0.9399086099086098,0.937062937062937,-0.11328671328671314,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",tz,1.0,68,0.8195804195804196,0.666633597883598,0.9472854872881357,0.9370629370629371,-0.11748251748251748,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",tz,10.0,68,0.8125874125874126,0.6452285296031229,0.9397435145543761,0.9272727272727272,-0.11468531468531462,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",pooled,0.1,149,0.7660550458715597,0.6783578733707749,0.8523333478365365,0.9011467889908257,-0.13509174311926597,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",pooled,1.0,149,0.763532110091743,0.6747953218472631,0.8424897402217498,0.8986238532110091,-0.13509174311926608,False,False,False
A_mu,"mu{0.50,0.75}",2,"nuts_D_0.50,nuts_D_0.75",pooled,10.0,149,0.763302752293578,0.6682418699186993,0.841702147154348,0.8963302752293578,-0.1330275229357798,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",pz,0.1,81,0.8017832647462277,0.6937132713777451,0.8968778077268643,0.934156378600823,-0.13237311385459527,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",pz,1.0,81,0.8052126200274348,0.690966275659824,0.9009081615223857,0.9327846364883402,-0.12757201646090544,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",pz,10.0,81,0.8052126200274348,0.6867041881941616,0.8998774281996468,0.9286694101508915,-0.12345679012345678,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",tz,0.1,68,0.8125874125874126,0.6587400318979266,0.939655172413793,0.937062937062937,-0.12447552447552435,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",tz,1.0,68,0.813986013986014,0.6558772997835498,0.939006801520043,0.9370629370629371,-0.12307692307692308,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",tz,10.0,68,0.8125874125874125,0.6351612340510366,0.9431107677293428,0.9272727272727272,-0.11468531468531473,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",pooled,0.1,149,0.778211009174312,0.6932114413364414,0.8623433355643141,0.9011467889908257,-0.12293577981651371,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",pooled,1.0,149,0.7759174311926605,0.6922498145728635,0.8566783216783216,0.8986238532110091,-0.12270642201834858,False,False,False
A_mu,"mu{0.50,1.00}",2,"nuts_D_0.50,nuts_D_1.00",pooled,10.0,149,0.7736238532110091,0.6852776392033462,0.8473830580586562,0.8963302752293578,-0.1227064220183487,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",pz,0.1,81,0.8196159122085047,0.7111111111111111,0.905936876480858,0.934156378600823,-0.1145404663923183,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",pz,1.0,81,0.8223593964334704,0.7182504251700681,0.9077156432748538,0.9327846364883402,-0.11042524005486976,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",pz,10.0,81,0.8203017832647462,0.7104136081309995,0.9065902670775552,0.9286694101508915,-0.10836762688614532,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",tz,0.1,68,0.806993006993007,0.6433441558441558,0.9314327025490747,0.937062937062937,-0.13006993006992995,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",tz,1.0,68,0.8055944055944058,0.6488731060606061,0.9393986742424243,0.9370629370629371,-0.13146853146853132,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",tz,10.0,68,0.8041958041958044,0.6429947916666666,0.9333398437499999,0.9272727272727272,-0.12307692307692286,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",pooled,0.1,149,0.7788990825688074,0.6853846483959133,0.8584199421268386,0.9011467889908257,-0.12224770642201832,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",pooled,1.0,149,0.7798165137614678,0.6915833404461137,0.859919931017492,0.8986238532110091,-0.11880733944954136,False,False,False
A_mu,"mu{0.50,1.50}",2,"nuts_D_0.50,nuts_D_1.50",pooled,10.0,149,0.7800458715596329,0.6889540026536931,0.8599335840193442,0.8963302752293578,-0.11628440366972492,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",pz,0.1,81,0.7764060356652949,0.6735183831492311,0.8620805836973697,0.934156378600823,-0.15775034293552814,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",pz,1.0,81,0.7818930041152262,0.6811170528817587,0.8721413874191652,0.9327846364883402,-0.15089163237311398,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",pz,10.0,81,0.7832647462277091,0.6925917846074928,0.8721134085213031,0.9286694101508915,-0.1454046639231824,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",tz,0.1,68,0.8125874125874126,0.6602762985369893,0.9414519906323184,0.937062937062937,-0.12447552447552435,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",tz,1.0,68,0.8083916083916085,0.6405342902711325,0.9393996569468268,0.9370629370629371,-0.12867132867132858,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",tz,10.0,68,0.8083916083916084,0.6398675351288057,0.9496795827123696,0.9272727272727272,-0.11888111888111885,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",pooled,0.1,149,0.7573394495412843,0.6612514599674253,0.8363703870387038,0.9011467889908257,-0.14380733944954138,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",pooled,1.0,149,0.7538990825688073,0.6662531677038558,0.8345771654599088,0.8986238532110091,-0.1447247706422018,False,False,False
A_mu,"mu{0.50,2.00}",2,"nuts_D_0.50,nuts_D_2.00",pooled,10.0,149,0.7557339449541284,0.666897818871503,0.8388281572140794,0.8963302752293578,-0.14059633027522944,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",pz,0.1,81,0.9135802469135802,0.8460231356693619,0.9685188422688423,0.934156378600823,-0.020576131687242816,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",pz,1.0,81,0.9190672153635117,0.8444418238993711,0.9707967444849004,0.9327846364883402,-0.013717421124828544,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",pz,10.0,81,0.9163237311385459,0.8489375901875901,0.9707646176911544,0.9286694101508915,-0.012345679012345623,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",tz,0.1,68,0.8993006993006993,0.7702072013624198,0.9808674906964381,0.937062937062937,-0.03776223776223764,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",tz,1.0,68,0.8979020979020979,0.7767549603174604,0.9808655749876258,0.9370629370629371,-0.039160839160839234,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",tz,10.0,68,0.8951048951048952,0.7761964886964887,0.9808612440191387,0.9272727272727272,-0.03216783216783203,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",pooled,0.1,149,0.865137614678899,0.7947029852052425,0.9282708802670006,0.9011467889908257,-0.03600917431192663,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",pooled,1.0,149,0.8690366972477064,0.804264766726657,0.9293747883221567,0.8986238532110091,-0.029587155963302747,False,False,False
A_mu,"mu{0.50,3.00}",2,"nuts_D_0.50,nuts_D_3.00",pooled,10.0,149,0.8667431192660551,0.7941144906662148,0.9321380135016499,0.8963302752293578,-0.029587155963302747,False,False,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",pz,0.1,81,0.7503429355281207,0.6347453138864243,0.8524905303030302,0.934156378600823,-0.1838134430727023,False,True,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",pz,1.0,81,0.757201646090535,0.648140873015873,0.853578548644338,0.9327846364883402,-0.17558299039780523,False,True,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",pz,10.0,81,0.757201646090535,0.6432162208369501,0.8621497620711456,0.9286694101508915,-0.17146776406035658,False,False,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",tz,0.1,68,0.8,0.633919517982018,0.9272492784992785,0.937062937062937,-0.13706293706293693,False,False,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",tz,1.0,68,0.8013986013986014,0.6364404344437951,0.9327613334940922,0.9370629370629371,-0.13566433566433567,False,False,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",tz,10.0,68,0.8,0.6221875000000001,0.9328091397849463,0.9272727272727272,-0.1272727272727272,False,False,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",pooled,0.1,149,0.7580275229357798,0.6749514503441495,0.8431252443034191,0.9011467889908257,-0.14311926605504588,False,False,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",pooled,1.0,149,0.7587155963302752,0.669109129010421,0.8422577919728464,0.8986238532110091,-0.13990825688073394,False,False,False
A_mu,"mu{0.50,20.00}",2,"nuts_D_0.50,nuts_D_20.00",pooled,10.0,149,0.7584862385321101,0.6637274291682438,0.840923675113651,0.8963302752293578,-0.13784403669724776,False,False,False
A_mu,"mu{0.75,1.00}",2,"nuts_D_0.75,nuts_D_1.00",pz,0.1,81,0.8024691358024691,0.6966191520467837,0.8962163663876673,0.934156378600823,-0.13168724279835387,False,False,False
A_mu,"mu{0.75,1.00}",2,"nuts_D_0.75,nuts_D_1.00",pz,1.0,81,0.8100137174211248,0.6948414516517966,0.9087889476778366,0.9327846364883402,-0.12277091906721538,False,False,False
A_mu,"mu{0.75,1.00}",2,"nuts_D_0.75,nuts_D_1.00",pz,10.0,81,0.812071330589849,0.7049414946904426,0.909036292163891,0.9286694101508915,-0.11659807956104251,False,False,False
A_mu,"mu{0.75,1.00}",2,"nuts_D_0.75,nuts_D_1.00",tz,0.1,68,0.7986013986013987,0.6299421217184376,0.9298304354636592,0.937062937062937,-0.1384615384615383,False,False,False
A_mu,"mu{0.75,1.00}",2,"nuts_D_0.75,nuts_D_1.00",tz,1.0,68,0.7972027972027973,0.615478960694478,0.9266522905249913,0.9370629370629371,-0.1398601398601398,False,False,False
A_mu,"mu{0.75,1.00}",2,"nuts_D_0.75,nuts_D_1.00",tz,10.0,68,0.7972027972027973,0.6267887375782113,0.9291810597189696,0.9272727272727272,-0.13006993006992995,False,False,False
A_mu,"mu{0.75,1.00}",2,"nuts_D_0.75,nuts_D_1.00",pooled,0.1,149,0.7713302752293577,0.6866785183521116,0.8490106230580007,0.9011467889908257,-0.12981651376146797,False,False,False
A_mu,"mu{0.75,1.00}",2,"nuts_D_0.75,nuts_D_1.00",pooled,1.0,149,0.7724770642201836,0.6858651439299124,0.8537766195768532,0.8986238532110091,-0.12614678899082554,False,False,False
